run,dataset,run_role,kind,panel_code,panel,detector,budget_nominal,budget_target,attack_strength,n_total,n_A_B,n_A_J,n_timely_A_B,n_matched_contract_pass,n_all_trial_contract_pass,coverage_budget,coverage_joint,matched_burden_timely_at_k,matched_burden_contract_pass_rate,all_trial_contract_pass_rate,mean_tiw_clean_matched,mean_tiw_corrupted_matched,mean_cad_win_matched,mean_false_alert_events_corrupted_matched,matched_tol_budget,matched_tol_tiw,safety_eps,tiw_cap
cfpb_online_recal1_seed0,CFPB,canonical_on,freeze,score_only,attacked,fused_fisher_lrt_delta,1.0,1.0,1.0,80,0,0,0,0,14,0.0,0.0,nan,nan,0.175,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal1_seed0,CFPB,canonical_on,freeze,score_only,attacked,fused_sp,1.0,1.0,1.0,80,55,2,6,1,4,0.6875,0.025,0.10909090909090909,0.01818181818181818,0.05,0.21849529780564259,0.21974921630094035,0.006060606060606061,0.8426332288401258,0.1,0.1,0.1,0.15
cfpb_online_recal1_seed0,CFPB,canonical_on,freeze,score_only,attacked,fused_sp_lrt_delta,1.0,1.0,1.0,80,55,2,5,1,9,0.6875,0.025,0.09090909090909091,0.01818181818181818,0.1125,0.20250783699059574,0.2047021943573668,0.006060606060606061,0.8388714733542323,0.1,0.1,0.1,0.15
cfpb_online_recal1_seed0,CFPB,canonical_on,freeze,score_only,attacked,max_abs,1.0,1.0,1.0,80,0,0,0,0,6,0.0,0.0,nan,nan,0.075,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal1_seed0,CFPB,canonical_on,freeze,score_only,attacked,pc_t2,1.0,1.0,1.0,80,58,6,6,3,13,0.725,0.075,0.10344827586206896,0.05172413793103448,0.1625,0.19857312722948872,0.19827586206896552,0.014367816091954021,0.8133174791914389,0.1,0.1,0.1,0.15
cfpb_online_recal1_seed0,CFPB,canonical_on,freeze,score_only,attacked,res_energy,1.0,1.0,1.0,80,55,2,8,1,4,0.6875,0.025,0.14545454545454545,0.01818181818181818,0.05,0.21849529780564259,0.22100313479623818,0.02727272727272727,0.8501567398119128,0.1,0.1,0.1,0.15
cfpb_online_recal1_seed0,CFPB,canonical_on,freeze,score_only,attacked,stale,1.0,1.0,1.0,80,0,0,0,0,19,0.0,0.0,nan,nan,0.2375,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,T2,1.0,1.0,0.5,80,47,0,29,0,0,0.5875,0.0,0.6170212765957447,0.0,0.0,0.3921496698459283,0.3921496698459283,0.0,1.2413793103448272,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,cusum_factor_cov_lrt,1.0,1.0,0.5,80,80,0,37,0,0,1.0,0.0,0.4625,0.0,0.0,0.29137931034482756,0.29137931034482756,0.0,0.9543103448275861,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,ewma_factor_cov_lrt,1.0,1.0,0.5,80,0,0,0,0,12,0.0,0.0,nan,nan,0.15,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,factor_cov_change,1.0,1.0,0.5,80,33,0,25,0,0,0.4125,0.0,0.7575757575757576,0.0,0.0,0.5276907001044933,0.5276907001044933,0.0,1.2413793103448276,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,factor_cov_delta,1.0,1.0,0.5,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,factor_cov_lrt,1.0,1.0,0.5,80,64,4,16,4,5,0.8,0.05,0.25,0.0625,0.0625,0.22117456896551724,0.22117456896551724,0.0,0.8275862068965517,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,factor_cov_lrt_delta,1.0,1.0,0.5,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,fused_fisher,1.0,1.0,0.5,80,35,0,23,0,0,0.4375,0.0,0.6571428571428571,0.0,0.0,0.4399014778325124,0.4399014778325124,0.0,1.2413793103448274,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,fused_fisher_lrt_delta,1.0,1.0,0.5,80,50,0,29,0,0,0.625,0.0,0.58,0.0,0.0,0.2889655172413793,0.2889655172413793,0.0,1.2413793103448274,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,fused_sp,1.0,1.0,0.5,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,fused_sp_lrt_delta,1.0,1.0,0.5,80,45,0,18,0,0,0.5625,0.0,0.4,0.0,0.0,0.2812260536398466,0.2812260536398466,0.0,1.2413793103448274,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,max_abs,1.0,1.0,0.5,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,pc_t2,1.0,1.0,0.5,80,80,0,25,0,0,1.0,0.0,0.3125,0.0,0.0,0.2650862068965517,0.2650862068965517,0.0,1.1560344827586206,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,res_energy,1.0,1.0,0.5,80,42,0,21,0,0,0.525,0.0,0.5,0.0,0.0,0.35714285714285704,0.35714285714285704,0.0,1.2364532019704433,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,all_only,control,stale,1.0,1.0,0.5,80,80,80,18,18,18,1.0,1.0,0.225,0.225,0.225,0.09375,0.09375,0.0,1.125,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,T2,1.0,1.0,0.5,80,80,0,49,0,0,1.0,0.0,0.6125,0.0,0.0,0.41918103448275856,0.4112068965517241,0.020833333333333332,1.153448275862069,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,cusum_factor_cov_lrt,1.0,1.0,0.5,80,80,0,32,0,0,1.0,0.0,0.4,0.0,0.0,0.25323275862068967,0.2543103448275862,0.035416666666666666,1.114655172413793,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,ewma_factor_cov_lrt,1.0,1.0,0.5,80,0,0,0,0,6,0.0,0.0,nan,nan,0.075,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,factor_cov_change,1.0,1.0,0.5,80,36,0,30,0,0,0.45,0.0,0.8333333333333334,0.0,0.0,0.49425287356321834,0.49425287356321834,0.0,1.2413793103448274,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,factor_cov_delta,1.0,1.0,0.5,80,2,0,2,0,0,0.025,0.0,1.0,0.0,0.0,0.41379310344827586,0.41379310344827586,0.0,1.2413793103448276,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,factor_cov_lrt,1.0,1.0,0.5,80,0,0,0,0,9,0.0,0.0,nan,nan,0.1125,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,factor_cov_lrt_delta,1.0,1.0,0.5,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,fused_fisher,1.0,1.0,0.5,80,45,0,22,0,0,0.5625,0.0,0.4888888888888889,0.0,0.0,0.33639846743295015,0.33295019157088124,0.1074074074074074,1.2137931034482756,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,fused_fisher_lrt_delta,1.0,1.0,0.5,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,fused_sp,1.0,1.0,0.5,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,fused_sp_lrt_delta,1.0,1.0,0.5,80,80,0,29,0,0,1.0,0.0,0.3625,0.0,0.0,0.2827586206896552,0.28405172413793106,0.04375,1.1327586206896552,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,max_abs,1.0,1.0,0.5,80,35,0,22,0,0,0.4375,0.0,0.6285714285714286,0.0,0.0,0.43004926108374375,0.43004926108374375,0.0,1.2413793103448274,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,pc_t2,1.0,1.0,0.5,80,41,0,31,0,0,0.5125,0.0,0.7560975609756098,0.0,0.0,0.40075693860386885,0.40075693860386885,0.0,1.2363330529857022,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,res_energy,1.0,1.0,0.5,80,80,0,28,0,0,1.0,0.0,0.35,0.0,0.0,0.2991379310344827,0.30043103448275865,0.04375,1.1405172413793103,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,full,full,stale,1.0,1.0,0.5,80,0,0,0,0,5,0.0,0.0,nan,nan,0.0625,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,T2,1.0,1.0,0.5,80,80,0,41,0,0,1.0,0.0,0.5125,0.0,0.0,0.40840517241379315,0.4112068965517242,0.03333333333333333,1.1586206896551725,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,coh_resid_energy,1.0,1.0,0.5,80,80,0,27,0,0,1.0,0.0,0.3375,0.0,0.0,0.2665948275862069,0.2665948275862069,0.0,0.9387931034482759,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,coh_resid_t2,1.0,1.0,0.5,80,3,0,3,0,0,0.0375,0.0,1.0,0.0,0.0,0.39655172413793105,0.39655172413793105,0.0,1.2413793103448276,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,cusum_coh_resid_t2,1.0,1.0,0.5,80,38,0,16,0,0,0.475,0.0,0.42105263157894735,0.0,0.0,0.2254990925589837,0.2254990925589837,0.04824561403508772,1.0508166969147006,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,cusum_factor_cov_lrt,1.0,1.0,0.5,80,77,0,50,0,0,0.9625,0.0,0.6493506493506493,0.0,0.0,0.4171518137035378,0.4178235557545902,0.006493506493506494,1.1500223914017016,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,ewma_coh_resid_t2,1.0,1.0,0.5,80,44,0,30,0,0,0.55,0.0,0.6818181818181818,0.0,0.0,0.54858934169279,0.5446708463949844,0.041666666666666664,1.189655172413793,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,ewma_factor_cov_lrt,1.0,1.0,0.5,80,80,0,37,0,0,1.0,0.0,0.4625,0.0,0.0,0.4086206896551724,0.4043103448275863,0.0,0.9982758620689655,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,factor_cov_change,1.0,1.0,0.5,80,39,0,35,0,0,0.4875,0.0,0.8974358974358975,0.0,0.0,0.47701149425287354,0.47701149425287354,0.0,1.2413793103448272,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,factor_cov_delta,1.0,1.0,0.5,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,factor_cov_lrt,1.0,1.0,0.5,80,80,0,33,0,0,1.0,0.0,0.4125,0.0,0.0,0.32844827586206893,0.3273706896551724,0.020833333333333332,0.993103448275862,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,factor_cov_lrt_delta,1.0,1.0,0.5,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,fused_fisher,1.0,1.0,0.5,80,44,0,24,0,0,0.55,0.0,0.5454545454545454,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,1.227272727272727,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,fused_fisher_lrt_delta,1.0,1.0,0.5,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,fused_sp,1.0,1.0,0.5,80,50,0,30,0,0,0.625,0.0,0.6,0.0,0.0,0.3820689655172414,0.3803448275862069,0.07,1.2206896551724138,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,fused_sp_lrt_delta,1.0,1.0,0.5,80,80,0,38,0,0,1.0,0.0,0.475,0.0,0.0,0.2991379310344827,0.30323275862068966,0.05833333333333333,1.1301724137931035,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,max_abs,1.0,1.0,0.5,80,31,0,21,0,0,0.3875,0.0,0.6774193548387096,0.0,0.0,0.4360400444938821,0.4360400444938821,0.0,1.2413793103448274,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,pc_t2,1.0,1.0,0.5,80,80,0,38,0,0,1.0,0.0,0.475,0.0,0.0,0.36142241379310347,0.36142241379310347,0.0,1.163793103448276,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,res_energy,1.0,1.0,0.5,80,80,0,38,0,0,1.0,0.0,0.475,0.0,0.0,0.3448275862068965,0.3377155172413794,0.07291666666666666,1.1379310344827587,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,corr_mix,score_only,attacked,stale,1.0,1.0,0.5,80,0,0,0,0,5,0.0,0.0,nan,nan,0.0625,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,T2,1.0,1.0,1.0,80,47,0,29,0,0,0.5875,0.0,0.6170212765957447,0.0,0.0,0.3921496698459283,0.3921496698459283,0.0,1.2413793103448272,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,cusum_factor_cov_lrt,1.0,1.0,1.0,80,80,0,37,0,0,1.0,0.0,0.4625,0.0,0.0,0.29137931034482756,0.29137931034482756,0.0,0.9543103448275861,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,ewma_factor_cov_lrt,1.0,1.0,1.0,80,0,0,0,0,12,0.0,0.0,nan,nan,0.15,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,factor_cov_change,1.0,1.0,1.0,80,33,0,25,0,0,0.4125,0.0,0.7575757575757576,0.0,0.0,0.5276907001044933,0.5276907001044933,0.0,1.2413793103448276,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,factor_cov_delta,1.0,1.0,1.0,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,factor_cov_lrt,1.0,1.0,1.0,80,64,4,16,4,5,0.8,0.05,0.25,0.0625,0.0625,0.22117456896551724,0.22117456896551724,0.0,0.8275862068965517,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,factor_cov_lrt_delta,1.0,1.0,1.0,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,fused_fisher,1.0,1.0,1.0,80,35,0,23,0,0,0.4375,0.0,0.6571428571428571,0.0,0.0,0.4399014778325124,0.4399014778325124,0.0,1.2413793103448274,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,fused_fisher_lrt_delta,1.0,1.0,1.0,80,50,0,29,0,0,0.625,0.0,0.58,0.0,0.0,0.2889655172413793,0.2889655172413793,0.0,1.2413793103448274,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,fused_sp,1.0,1.0,1.0,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,fused_sp_lrt_delta,1.0,1.0,1.0,80,45,0,18,0,0,0.5625,0.0,0.4,0.0,0.0,0.2812260536398466,0.2812260536398466,0.0,1.2413793103448274,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,max_abs,1.0,1.0,1.0,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,pc_t2,1.0,1.0,1.0,80,80,0,25,0,0,1.0,0.0,0.3125,0.0,0.0,0.2650862068965517,0.2650862068965517,0.0,1.1560344827586206,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,res_energy,1.0,1.0,1.0,80,42,0,21,0,0,0.525,0.0,0.5,0.0,0.0,0.35714285714285704,0.35714285714285704,0.0,1.2364532019704433,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,all_only,control,stale,1.0,1.0,1.0,80,80,80,18,18,18,1.0,1.0,0.225,0.225,0.225,0.09375,0.09375,0.0,1.125,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,T2,1.0,1.0,1.0,80,80,0,64,0,0,1.0,0.0,0.8,0.0,0.0,0.41918103448275856,0.4012931034482759,0.3416666666666667,1.1301724137931035,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,cusum_factor_cov_lrt,1.0,1.0,1.0,80,80,0,57,0,0,1.0,0.0,0.7125,0.0,0.0,0.25323275862068967,0.25732758620689655,0.4854166666666666,1.1793103448275863,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,ewma_factor_cov_lrt,1.0,1.0,1.0,80,0,0,0,0,6,0.0,0.0,nan,nan,0.075,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,factor_cov_change,1.0,1.0,1.0,80,36,0,23,0,0,0.45,0.0,0.6388888888888888,0.0,0.0,0.49425287356321834,0.5114942528735633,0.375,1.235632183908046,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,factor_cov_delta,1.0,1.0,1.0,80,2,0,2,0,0,0.025,0.0,1.0,0.0,0.0,0.41379310344827586,0.43103448275862066,0.3333333333333333,1.4482758620689655,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,factor_cov_lrt,1.0,1.0,1.0,80,0,0,0,0,18,0.0,0.0,nan,nan,0.225,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,factor_cov_lrt_delta,1.0,1.0,1.0,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,fused_fisher,1.0,1.0,1.0,80,45,0,26,0,0,0.5625,0.0,0.5777777777777777,0.0,0.0,0.33639846743295015,0.3314176245210728,0.3333333333333333,1.218390804597701,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,fused_fisher_lrt_delta,1.0,1.0,1.0,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,fused_sp,1.0,1.0,1.0,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,fused_sp_lrt_delta,1.0,1.0,1.0,80,80,0,29,0,0,1.0,0.0,0.3625,0.0,0.0,0.2827586206896552,0.2823275862068965,0.21875,1.1275862068965519,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,max_abs,1.0,1.0,1.0,80,35,0,24,0,0,0.4375,0.0,0.6857142857142857,0.0,0.0,0.43004926108374375,0.44039408866995067,0.18095238095238095,1.3241379310344827,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,pc_t2,1.0,1.0,1.0,80,41,0,31,0,0,0.5125,0.0,0.7560975609756098,0.0,0.0,0.40075693860386885,0.4142136248948696,0.15853658536585366,1.2918418839360806,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,res_energy,1.0,1.0,1.0,80,80,0,32,0,0,1.0,0.0,0.4,0.0,0.0,0.2991379310344827,0.3006465517241379,0.20416666666666666,1.1586206896551725,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,full,full,stale,1.0,1.0,1.0,80,0,0,0,0,60,0.0,0.0,nan,nan,0.75,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,T2,1.0,1.0,1.0,80,80,0,35,0,0,1.0,0.0,0.4375,0.0,0.0,0.40840517241379315,0.41336206896551725,0.14583333333333331,1.181896551724138,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,coh_resid_energy,1.0,1.0,1.0,80,80,0,39,0,0,1.0,0.0,0.4875,0.0,0.0,0.2665948275862069,0.26206896551724135,0.26875,0.9232758620689655,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,coh_resid_t2,1.0,1.0,1.0,80,3,0,3,0,0,0.0375,0.0,1.0,0.0,0.0,0.39655172413793105,0.3045977011494253,0.611111111111111,1.2413793103448276,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,cusum_coh_resid_t2,1.0,1.0,1.0,80,38,0,31,0,0,0.475,0.0,0.8157894736842105,0.0,0.0,0.2254990925589837,0.2223230490018149,0.6535087719298245,1.0508166969147006,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,cusum_factor_cov_lrt,1.0,1.0,1.0,80,77,0,68,0,0,0.9625,0.0,0.8831168831168831,0.0,0.0,0.4171518137035378,0.4308105687416033,0.30519480519480513,1.1742051052395879,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,ewma_coh_resid_t2,1.0,1.0,1.0,80,44,0,38,0,0,0.55,0.0,0.8636363636363636,0.0,0.0,0.54858934169279,0.4612068965517242,0.17424242424242423,1.025078369905956,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,ewma_factor_cov_lrt,1.0,1.0,1.0,80,80,0,68,0,0,1.0,0.0,0.85,0.0,0.0,0.4086206896551724,0.33448275862068966,0.38125,0.8586206896551725,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,factor_cov_change,1.0,1.0,1.0,80,39,0,29,0,0,0.4875,0.0,0.7435897435897436,0.0,0.0,0.47701149425287354,0.4809902740937223,0.358974358974359,1.2785145888594165,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,factor_cov_delta,1.0,1.0,1.0,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,factor_cov_lrt,1.0,1.0,1.0,80,80,0,69,0,0,1.0,0.0,0.8625,0.0,0.0,0.32844827586206893,0.24762931034482757,0.4958333333333334,0.6258620689655172,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,factor_cov_lrt_delta,1.0,1.0,1.0,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,fused_fisher,1.0,1.0,1.0,80,44,0,22,0,0,0.55,0.0,0.5,0.0,0.0,0.36363636363636365,0.368730407523511,0.32954545454545453,1.231974921630094,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,fused_fisher_lrt_delta,1.0,1.0,1.0,80,0,0,0,0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,fused_sp,1.0,1.0,1.0,80,50,0,21,0,0,0.625,0.0,0.42,0.0,0.0,0.3820689655172414,0.39655172413793105,0.4033333333333334,1.2910344827586206,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,fused_sp_lrt_delta,1.0,1.0,1.0,80,80,0,26,0,0,1.0,0.0,0.325,0.0,0.0,0.2991379310344827,0.3068965517241379,0.19375,1.2206896551724138,0.1,0.1,0.1,0.15
cfpb_online_recal0_seed0,CFPB,canonical_off,freeze,score_only,attacked,max_abs,1.0,1.0,1.0,80,31,0,22,0,0,0.3875,0.0,0.7096774193548387,0.0,0.0,0.4360400444938821,0.4605116796440489,0.2311827956989247,1.2814238042269186,0.1,0.1,0.1,0.15
